employee_id,month,productivity_level,days_worked,performance_score,incident_count,incident_type,department,location,job_title,worker_type
720,2023-12,159.0752253569892,20,3.6,0,,Grape Production,Upington,Vineyard Supervisor,Permanent
721,2023-12,105.32800954589402,14,2.7,1,Tardiness,Administration,Citrusdal,Office Manager,Contract
724,2023-12,104.76064327232638,19,3.2,0,,Administration,Citrusdal,Office Manager,Contract
725,2023-12,131.87829607570998,20,3.5,0,,Logistics,Ceres,Logistics Supervisor,Permanent
726,2023-12,212.94169586277576,20,3.5,0,,Pack House Operations,Ceres Pack House,Packer,Permanent
727,2023-12,98.91549342720317,17,2.9,0,,Administration,Citrusdal Pack House,HR Assistant,Contract
733,2023-12,124.97644511066633,14,2.9,0,,Administration,Ceres,Admin Clerk,Permanent
737,2023-12,129.9997667288275,19,3.6,0,,Cattle Farming,Dullstroom,Cattle Herder,Permanent
738,2023-12,240.91828612580397,19,3.5,0,,Pack House Operations,Ceres,Quality Inspector,Permanent
747,2023-12,160.19104951463805,20,3.8,0,,Logistics,Upington,Dispatcher,Permanent
748,2023-12,133.71568054279896,20,3.4,0,,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
749,2023-12,200.13668790125226,19,3.3,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
750,2023-12,133.2397512989723,20,3.4,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
754,2023-12,121.04121420088677,16,3.0,0,,Administration,Graaff-Reinet,Admin Clerk,Permanent
755,2023-12,153.78603573599446,14,3.2,1,Unauthorized Absence,Maintenance,Upington,Maintenance Supervisor,Permanent
757,2023-12,129.44747061824222,17,3.2,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
758,2023-12,120.58170607861906,17,3.1,0,,Maintenance,Graaff-Reinet,Maintenance Worker,Permanent
760,2023-12,136.95809601274473,19,3.5,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
763,2023-12,118.71315491252581,18,3.2,0,,Logistics,Citrusdal Pack House,Driver,Permanent
765,2023-12,112.78581738345176,20,3.3,0,,Logistics,Upington,Forklift Operator,Permanent
766,2023-12,199.1327264669461,17,3.1,0,,Pack House Operations,Ceres Pack House,Quality Inspector,Permanent
768,2023-12,134.7813253987808,20,3.6,0,,Maintenance,Citrusdal Pack House,Electrician,Permanent
770,2023-12,116.99424435547061,19,3.3,1,Unauthorized Absence,Maintenance,Citrusdal Pack House,Equipment Technician,Permanent
771,2023-12,128.50744432563215,19,3.4,0,,Administration,Upington,Office Manager,Permanent
772,2023-12,98.65390744071476,14,2.6,0,,Administration,Citrusdal,HR Assistant,Contract
773,2023-12,124.86940231370073,19,3.4,0,,Logistics,Upington,Forklift Operator,Permanent
774,2023-12,113.8483008847814,15,2.9,0,,Logistics,Ceres Pack House,Dispatcher,Contract
777,2023-12,123.04633286637116,17,3.2,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
778,2023-12,119.11773991673043,17,3.1,0,,Maintenance,Upington,Equipment Technician,Contract
781,2023-12,134.96144043070234,20,3.6,0,,Maintenance,Graaff-Reinet,Electrician,Permanent
783,2023-12,126.76679951007668,16,3.1,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
787,2023-12,117.56245651082523,18,3.2,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
788,2023-12,118.62068738791933,14,2.8,0,,Logistics,Citrusdal,Dispatcher,Permanent
789,2023-12,213.2397844727362,17,3.2,0,,Pack House Operations,Citrusdal Pack House,Packer,Permanent
791,2023-12,120.14395303443777,18,3.1,0,,Grape Production,Upington,Pruner,Permanent
795,2023-12,114.69330063153512,11,2.5,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Contract
796,2023-12,117.8614821776687,19,3.3,0,,Logistics,Upington,Warehouse Worker,Permanent
797,2023-12,142.22445284538713,19,3.4,0,,Citrus Production,Citrusdal,Farm Worker,Permanent
804,2023-12,131.5612769758118,19,3.4,0,,Administration,Graaff-Reinet,Office Manager,Permanent
806,2023-12,128.14884702697697,19,3.4,0,,Maintenance,Dullstroom,Maintenance Worker,Permanent
808,2023-12,105.92341468241025,20,3.3,0,,Maintenance,Graaff-Reinet,Equipment Technician,Permanent
809,2023-12,95.99238539428191,12,2.4,0,,Administration,Ceres,Payroll Officer,Permanent
813,2023-12,116.9323268284111,20,3.4,1,Equipment Damage,Logistics,Citrusdal,Logistics Supervisor,Permanent
814,2023-12,140.5806914174438,20,3.6,1,Policy Violation,Administration,Ceres,HR Assistant,Permanent
815,2023-12,98.33783627741866,19,3.1,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
816,2023-12,117.38109295945848,17,3.0,0,,Grape Production,Upington,Viticulturist,Permanent
817,2023-12,161.27620495754638,15,3.3,0,,Maintenance,Ceres,Mechanic,Permanent
820,2023-12,111.37712443057575,15,2.9,0,,Logistics,Ceres Pack House,Logistics Supervisor,Permanent
821,2023-12,131.70277210432752,20,3.5,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
822,2023-12,212.6403940036592,20,3.5,0,,Pack House Operations,Ceres Pack House,Machine Operator,Permanent
823,2023-12,98.54930714832713,18,3.0,0,,Administration,Citrusdal,Data Entry Clerk,Permanent
828,2023-12,116.98538477762979,20,3.4,0,,Maintenance,Citrusdal Pack House,Maintenance Supervisor,Permanent
834,2023-12,137.06151516802697,17,3.3,1,Equipment Damage,Maintenance,Upington,Maintenance Supervisor,Permanent
838,2023-12,121.65466162511518,20,3.4,0,,Maintenance,Ceres,Mechanic,Permanent
840,2023-12,147.7069953282387,20,3.7,0,,Maintenance,Dullstroom,Maintenance Supervisor,Permanent
841,2023-12,181.96982966107083,19,3.2,0,,Pack House Operations,Citrusdal Pack House,Floor Supervisor,Permanent
843,2023-12,130.15409200092452,19,3.4,0,,Logistics,Upington,Logistics Supervisor,Permanent
844,2023-12,169.36224458695915,17,3.4,0,,Citrus Production,Ceres,Farm Supervisor,Permanent
845,2023-12,119.70302080646569,18,3.2,0,,Maintenance,Graaff-Reinet,Maintenance Supervisor,Permanent
849,2023-12,121.617250437819,16,2.9,0,,Maize Production,Graaff-Reinet,Tractor Driver,Contract
851,2023-12,201.32672988812908,12,2.7,0,,Pack House Operations,Ceres,Packer,Contract
854,2023-12,146.30833860977597,20,3.7,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
858,2023-12,122.49135413476293,16,3.1,0,,Maintenance,Citrusdal Pack House,Maintenance Worker,Contract
860,2023-12,130.25618599621527,10,2.4,0,,Citrus Production,Citrusdal,Harvester,Contract
861,2023-12,102.30245487401659,19,3.1,0,,Citrus Production,Citrusdal,Harvester,Permanent
865,2023-12,165.9278001114699,19,3.1,0,,Pack House Operations,Citrusdal Pack House,Sorter,Permanent
866,2023-12,144.90929902554961,20,3.6,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
868,2023-12,136.66291986290764,20,3.6,0,,Logistics,Citrusdal Pack House,Forklift Operator,Permanent
870,2023-12,117.94433723330452,20,3.4,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
874,2023-12,123.76594624684417,19,3.4,0,,Administration,Dullstroom,HR Assistant,Permanent
875,2023-12,127.7116700295896,18,3.3,0,,Administration,Citrusdal,Admin Clerk,Permanent
876,2023-12,122.74318167620416,20,3.6,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
878,2023-12,106.5346469418102,13,2.7,0,,Cattle Farming,Dullstroom,Farm Hand,Contract
879,2023-12,125.54726153957273,19,3.4,0,,Administration,Dullstroom,Admin Clerk,Permanent
880,2023-12,131.31844231530368,20,3.5,0,,Maintenance,Ceres Pack House,Electrician,Permanent
882,2023-12,111.24932451385365,17,3.2,0,,Cattle Farming,Dullstroom,Livestock Supervisor,Permanent
883,2023-12,118.31297706181348,19,3.3,0,,Maintenance,Graaff-Reinet,Mechanic,Permanent
885,2023-12,215.75550113729574,18,3.3,0,,Pack House Operations,Ceres,Floor Supervisor,Permanent
886,2023-12,117.33749304281255,17,3.1,0,,Maintenance,Dullstroom,Maintenance Supervisor,Contract
889,2023-12,258.49490203913484,17,3.5,0,,Pack House Operations,Citrusdal Pack House,Sorter,Permanent
891,2023-12,118.59622485336793,20,3.4,0,,Maintenance,Ceres Pack House,Maintenance Supervisor,Permanent
892,2023-12,263.1390978429818,20,3.8,1,Unauthorized Absence,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Permanent
893,2023-12,137.31456588111666,18,3.5,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Permanent
896,2023-12,128.61284316016014,17,3.1,0,,Citrus Production,Ceres,Irrigation Specialist,Permanent
897,2023-12,114.18838377890513,20,3.4,0,,Maintenance,Citrusdal Pack House,Maintenance Worker,Permanent
899,2023-12,120.49127076236672,16,3.0,0,,Logistics,Ceres Pack House,Warehouse Worker,Contract
902,2023-12,210.43469707249494,17,3.2,0,,Pack House Operations,Citrusdal Pack House,Quality Inspector,Permanent
904,2023-12,136.5214779097044,19,3.5,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
906,2023-12,131.2264615665275,14,2.9,0,,Maintenance,Dullstroom,Equipment Technician,Permanent
907,2023-12,113.13616082651157,20,3.4,0,,Logistics,Ceres Pack House,Dispatcher,Permanent
914,2023-12,122.8366246722704,20,3.4,0,,Administration,Upington,Office Manager,Permanent
916,2023-12,141.05485938094824,18,3.4,0,,Administration,Dullstroom,Admin Clerk,Permanent
922,2023-12,113.54124493200347,20,3.4,0,,Maintenance,Ceres Pack House,Maintenance Worker,Permanent
923,2023-12,123.72505545615017,11,2.6,0,,Administration,Upington,Data Entry Clerk,Contract
924,2023-12,123.30425473970939,20,3.4,0,,Maintenance,Dullstroom,Electrician,Permanent
927,2023-12,149.6902075670004,20,3.7,0,,Maintenance,Upington,Electrician,Permanent
929,2023-12,216.38833537412205,13,2.8,2,Safety Incident,Pack House Operations,Citrusdal Pack House,Logistics Coordinator,Permanent
931,2023-12,139.15343441994264,19,3.5,0,,Logistics,Citrusdal Pack House,Dispatcher,Permanent
932,2023-12,132.12679423553737,18,3.3,0,,Administration,Dullstroom,HR Assistant,Permanent
933,2023-12,116.70133356550556,14,2.8,0,,Administration,Graaff-Reinet,Office Manager,Contract
937,2023-12,127.61079254411649,18,3.3,0,,Maintenance,Citrusdal,Equipment Technician,Contract
938,2023-12,136.06525972633912,19,3.5,0,,Administration,Ceres Pack House,HR Assistant,Permanent
940,2023-12,124.5219478778828,16,3.0,0,,Citrus Production,Ceres,Tractor Driver,Permanent
941,2023-12,126.8730988361749,17,3.1,0,,Maize Production,Graaff-Reinet,Crop Specialist,Permanent
943,2023-12,139.28822725867124,18,3.4,0,,Maintenance,Citrusdal,Mechanic,Permanent
944,2023-12,103.95406200831474,15,2.8,0,,Administration,Upington,HR Assistant,Permanent
946,2023-12,101.62717404055952,18,3.2,0,,Cattle Farming,Dullstroom,Farm Hand,Contract
947,2023-12,95.56298047909608,19,3.1,0,,Administration,Citrusdal,Data Entry Clerk,Permanent
950,2023-12,128.62153119305728,16,3.0,1,Policy Violation,Maize Production,Graaff-Reinet,Tractor Driver,Permanent
951,2023-12,177.16401868393316,11,2.4,0,,Pack House Operations,Citrusdal Pack House,Packer,Contract
954,2023-12,219.58618632471425,19,3.4,0,,Pack House Operations,Ceres Pack House,Floor Supervisor,Permanent
955,2023-12,207.5214285570009,20,3.5,0,,Pack House Operations,Ceres,Machine Operator,Permanent
956,2023-12,102.22615850901678,16,2.9,0,,Logistics,Graaff-Reinet,Dispatcher,Contract
962,2023-12,124.31785396665849,17,3.2,0,,Logistics,Graaff-Reinet,Forklift Operator,Contract
965,2023-12,136.05587844019044,19,3.5,0,,Administration,Dullstroom,Admin Clerk,Permanent
966,2023-12,132.78930667663911,17,3.1,0,,Citrus Production,Citrusdal,Tractor Driver,Permanent
967,2023-12,189.29707508243996,18,3.2,0,,Pack House Operations,Citrusdal Pack House,Packer,Contract
970,2023-12,148.97604849324458,20,3.5,0,,Maize Production,Graaff-Reinet,Harvester,Permanent
971,2023-12,148.92981775579082,20,3.7,0,,Administration,Graaff-Reinet,Data Entry Clerk,Permanent
975,2023-12,103.66429010609633,16,3.0,0,,Cattle Farming,Dullstroom,Animal Care Specialist,Permanent
976,2023-12,197.52961356065512,14,2.8,0,,Pack House Operations,Ceres,Logistics Coordinator,Permanent
977,2023-12,209.98557996181538,19,3.4,0,,Pack House Operations,Ceres,Machine Operator,Permanent
978,2023-12,156.76145287110057,20,3.8,0,,Logistics,Upington,Dispatcher,Permanent
983,2023-12,223.7887055749789,20,3.5,0,,Pack House Operations,Ceres,Logistics Coordinator,Permanent
985,2023-12,159.2725817372259,17,3.5,0,,Administration,Ceres Pack House,Office Manager,Permanent
987,2023-12,127.04723534341858,20,3.5,0,,Maintenance,Upington,Maintenance Worker,Permanent
991,2023-12,124.80964316654578,19,3.2,0,,Citrus Production,Ceres,Tractor Driver,Permanent
995,2023-12,103.46198854407623,20,3.3,0,,Maintenance,Dullstroom,Electrician,Permanent
997,2023-12,138.28423677133338,19,3.4,0,,Citrus Production,Ceres,Harvester,Permanent
1,2024-01,112.4841165280172,15,2.9,0,,Management,Citrusdal Pack House,HR Manager,Permanent
2,2024-01,134.82166787674188,19,3.5,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
3,2024-01,114.49556784513767,19,3.3,0,,Management,Upington,Production Manager,Permanent
4,2024-01,128.97503307162867,15,3.0,0,,Management,Ceres Pack House,Operations Manager,Permanent
5,2024-01,141.09727326621802,16,3.2,1,Tardiness,Management,Ceres Pack House,Finance Manager,Permanent
6,2024-01,128.3792870115201,20,3.5,0,,Management,Dullstroom,HR Manager,Permanent
7,2024-01,112.99686060107841,18,3.2,0,,Management,Ceres Pack House,Production Manager,Permanent
8,2024-01,117.66018872163858,19,3.3,0,,Management,Citrusdal,Production Manager,Permanent
9,2024-01,111.65104187135114,20,3.3,0,,Management,Ceres,HR Manager,Permanent
10,2024-01,135.77980680813994,20,3.6,0,,Management,Dullstroom,HR Manager,Permanent
11,2024-01,108.81036163201722,20,3.3,0,,Management,Citrusdal Pack House,Production Manager,Permanent
12,2024-01,130.139795909113,19,3.4,0,,Management,Dullstroom,General Manager,Permanent
13,2024-01,124.02685579451114,20,3.5,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
14,2024-01,126.75336140869025,15,3.0,0,,Management,Ceres Pack House,General Manager,Permanent
15,2024-01,154.12477277842103,20,3.7,2,Tardiness,Management,Citrusdal,Operations Manager,Permanent
16,2024-01,118.35064099734885,20,3.4,0,,Management,Upington,HR Manager,Permanent
17,2024-01,127.72355442029303,20,3.5,0,,Management,Ceres,Farm Manager,Permanent
18,2024-01,129.78486146883685,17,3.2,0,,Management,Graaff-Reinet,Production Manager,Permanent
19,2024-01,121.77648185182403,19,3.3,0,,Management,Citrusdal,Operations Manager,Permanent
20,2024-01,145.30014254398566,20,3.7,0,,Management,Upington,Operations Manager,Permanent
21,2024-01,133.48696496722746,19,3.4,0,,Management,Citrusdal,Production Manager,Permanent
22,2024-01,103.00382858236239,20,3.3,0,,Management,Graaff-Reinet,Finance Manager,Permanent
23,2024-01,121.43717261345796,20,3.4,0,,Management,Citrusdal Pack House,General Manager,Permanent
24,2024-01,122.7671701274471,16,3.1,0,,Management,Dullstroom,HR Manager,Permanent
25,2024-01,134.13305281740227,20,3.5,0,,Management,Upington,Finance Manager,Permanent
26,2024-01,115.80123250546657,19,3.3,0,,Management,Citrusdal,Production Manager,Permanent
27,2024-01,125.29543359437292,17,3.2,0,,Management,Graaff-Reinet,General Manager,Permanent
28,2024-01,128.13866291809705,18,3.3,0,,Management,Citrusdal,General Manager,Permanent
29,2024-01,105.74490942113029,19,3.2,0,,Management,Ceres Pack House,Production Manager,Permanent
30,2024-01,132.8264700962106,16,3.2,0,,Management,Ceres Pack House,Farm Manager,Permanent
31,2024-01,113.91799838827882,18,3.2,0,,Management,Citrusdal,Farm Manager,Permanent
32,2024-01,135.88743317621172,15,3.1,0,,Management,Ceres Pack House,Finance Manager,Permanent
33,2024-01,102.09109410957886,17,3.0,0,,Management,Graaff-Reinet,General Manager,Permanent
34,2024-01,112.64886722619201,19,3.3,0,,Management,Ceres Pack House,Farm Manager,Permanent
35,2024-01,103.38254413608762,19,3.2,0,,Management,Graaff-Reinet,Farm Manager,Permanent
36,2024-01,98.38953494874843,15,2.7,0,,Management,Dullstroom,Operations Manager,Permanent
37,2024-01,139.51806788155733,20,3.6,0,,Management,Ceres,Production Manager,Permanent
38,2024-01,150.3312854299913,19,3.6,0,,Management,Ceres Pack House,HR Manager,Permanent
39,2024-01,120.97937968918768,20,3.4,0,,Management,Ceres Pack House,Finance Manager,Permanent
40,2024-01,113.46774147426486,20,3.4,0,,Management,Ceres,Farm Manager,Permanent
41,2024-01,121.84502578241793,19,3.3,0,,Management,Upington,HR Manager,Permanent
42,2024-01,150.39600219531056,20,3.7,0,,Management,Graaff-Reinet,HR Manager,Permanent
43,2024-01,134.93929598731634,19,3.5,0,,Management,Citrusdal Pack House,Operations Manager,Permanent
44,2024-01,148.09228582352128,20,3.7,0,,Management,Dullstroom,General Manager,Permanent
45,2024-01,126.54554961123252,20,3.5,0,,Management,Ceres,HR Manager,Permanent
46,2024-01,123.23133990206254,20,3.4,0,,Management,Upington,Finance Manager,Permanent
47,2024-01,120.64082053453616,19,3.3,0,,Management,Graaff-Reinet,Production Manager,Permanent
48,2024-01,130.2965985515271,20,3.5,0,,Management,Ceres,HR Manager,Permanent
49,2024-01,138.26659499207773,16,3.2,0,,Management,Upington,General Manager,Permanent
50,2024-01,134.06623149012134,19,3.5,0,,Management,Citrusdal,Operations Manager,Permanent
54,2024-01,102.12422092874394,19,3.2,0,,Logistics,Upington,Logistics Supervisor,Permanent
56,2024-01,132.10641316295633,19,3.6,0,,Cattle Farming,Dullstroom,Cattle Herder,Permanent
59,2024-01,233.20377419315372,20,3.6,0,,Pack House Operations,Citrusdal Pack House,Machine Operator,Permanent
61,2024-01,238.54354719151655,20,3.6,0,,Pack House Operations,Ceres Pack House,Logistics Coordinator,Permanent
62,2024-01,127.88418894239084,20,3.5,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
65,2024-01,237.58447264427113,19,3.5,0,,Pack House Operations,Citrusdal Pack House,Machine Operator,Permanent
66,2024-01,133.75987330219823,20,3.5,1,Unauthorized Absence,Logistics,Ceres Pack House,Driver,Permanent
68,2024-01,137.51691037651742,19,3.4,0,,Grape Production,Upington,Vineyard Worker,Permanent
76,2024-01,105.18547311881159,16,2.9,0,,Maintenance,Upington,Maintenance Supervisor,Contract
77,2024-01,111.44770550104425,17,3.1,0,,Logistics,Citrusdal Pack House,Logistics Supervisor,Permanent
78,2024-01,116.18244171554359,18,3.1,0,,Citrus Production,Ceres,Tractor Driver,Permanent
79,2024-01,134.78320842008014,20,3.4,0,,Citrus Production,Citrusdal,Irrigation Specialist,Permanent
84,2024-01,149.00400355074132,17,3.4,0,,Logistics,Graaff-Reinet,Logistics Supervisor,Permanent
86,2024-01,144.2586741447954,20,3.6,0,,Administration,Ceres Pack House,Data Entry Clerk,Permanent
87,2024-01,140.19075038031625,19,3.4,0,,Citrus Production,Ceres,Irrigation Specialist,Permanent
88,2024-01,126.51198924066402,14,2.9,0,,Logistics,Ceres,Forklift Operator,Permanent
89,2024-01,103.86791108755178,19,3.2,0,,Administration,Citrusdal,Office Manager,Permanent
90,2024-01,152.73171313747798,20,3.6,0,,Citrus Production,Ceres,Farm Supervisor,Permanent
91,2024-01,101.60878611347201,19,3.2,2,Equipment Damage,Logistics,Ceres Pack House,Warehouse Worker,Permanent
92,2024-01,98.43788686444724,20,3.3,0,,Cattle Farming,Dullstroom,Farm Hand,Permanent
93,2024-01,135.24437413014618,19,3.3,1,Policy Violation,Grape Production,Upington,Vineyard Supervisor,Permanent
94,2024-01,105.63832263029502,7,2.0,0,,Administration,Citrusdal,Admin Clerk,Contract
95,2024-01,120.08803335470023,20,3.3,0,,Citrus Production,Ceres,Harvester,Permanent
96,2024-01,134.1198627005133,18,3.2,0,,Maize Production,Graaff-Reinet,Crop Specialist,Contract
97,2024-01,130.0097286351493,19,3.4,0,,Logistics,Ceres Pack House,Driver,Permanent
